BMW i, 48.8072856, 9.1932137
Stadtwerke München, 48.1436916, 11.5545816
Stadtwerke München, 48.1435922, 11.5545404
Stadtwerke München, 48.1429801, 11.5563764
Stadtwerke München, 48.1430371, 11.5564053
Stadtwerke München, 48.1429240, 11.5563488
Kaufland, 48.8405189, 9.2293053
Lech Elektrizitätswerke Augsburg, 48.1983990, 10.8538946
Digital Energy Solutions GmbH  Co. KG, 48.3474747, 11.7460722
chargeIT mobility, 48.3376908, 11.8390699
chargeIT mobility, 48.3031799, 11.8457201
Autohaus Christl  Schowalter, 48.3963479, 11.7707209
innogy CPO, 48.3372850, 11.6081618
Gemeinde Allershausen, 48.4304816, 11.5974665
Allego, 48.4841083, 12.0057289
E.ON, 48.5029408, 12.0994260
E.ON, 48.4044981, 11.9884903
ecotab, 47.9943071, 9.1112734
SÜC, 50.2531400, 10.6835228
EnBW, 48.7478777, 9.3939207
TEAG, 50.8784919, 10.9732005
Bayernwerk, 49.9455194, 11.5767433
LIDL, 48.1446575, 11.4895894
smart, 48.9220125, 9.1669859
Edeka, 48.7908563, 11.3781977
Säntis Energie, 47.2953846, 9.0941309
Fairhotel, 50.8780853, 11.6413115
SWM, 48.1808540, 11.5084450
Heldele GmbH, 48.7102836, 9.6162678
TIWAG, 47.3317000, 11.1991111
Innogy, 48.8926472, 9.1731238
Innogy, 48.8926954, 9.1709953
Café Köpfle, 49.4302372, 9.4218858
Landratsamt Eichstätt, 48.8075355, 11.4704308
Markt Sulzbach, 49.9079971, 9.1511092
Die Welle, 50.6278296, 9.3920973
Aldi, 50.5540414, 9.7125032
Ladeverbundplus Ladestation, 49.5839450, 10.6103818
chargeIT mobility Charging Station, 49.5729092, 10.6099439
chargeIT mobility Charging Station, 49.5547840, 10.7118305
Spielberghaus, 47.4163227, 12.6200787
bike-energy Ladestation, 47.1967855, 12.9749628
bike-energy Ladestation, 47.1837499, 12.9366701
bike-energy Ladestation, 47.4031943, 12.8878727
bike-energy Ladestation, 47.3900564, 12.9852041
bike-energy Ladestation, 47.4277402, 12.8457234
bike-energy Ladestation, 47.4067396, 12.9034551
bike-energy Ladestation, 48.4982232, 9.1818759
bike-energy Ladestation, 47.4443739, 12.3956335
bike-energy Ladestation, 47.4260065, 9.6593713
Allianz Deutschland, 48.1890339, 11.6522243
bike-energy Ladestation, 47.4210601, 12.8570472
bike-energy Ladestation, 47.4813405, 12.8328990
bike-energy Ladestation, 47.4275179, 12.8485135
bike-energy Ladestation, 47.4398287, 12.7571887
bike-energy Ladestation, 47.4396877, 12.7617140
bike-energy Ladestation, 50.3791096, 10.2570743
bike-energy, 49.2725215, 10.6821396
E.ON, 50.2684397, 11.8471974
bike-energy Ladestation, 49.3550126, 11.1416497
bike-energy Ladestation, 50.7183034, 12.4966562
WVV, 49.7904909, 10.0260678
E-Bike Ladestation, 49.0374235, 9.1505834
bike-energy Ladestation, 47.4766646, 12.5442280
bike-energy Ladestation, 50.9533188, 11.2222826
bike-energy Ladestation, 48.1932342, 11.6588840
bike-energy Ladestation, 50.9040769, 10.4488568
Landhotel Schafhuber, 47.4067005, 12.9740684
Hotel Niederreiter, 47.4070920, 12.9061291
Jufenalm, 47.3968701, 12.9415219
bike-energy Ladestation, 47.3736162, 12.9930402
Würzburger Versorgungs- und Verkehrs-GmbH, 49.7871696, 10.0312237
bike-energy Ladestation, 49.5202477, 11.2809303
bike-energy Ladestation, 49.4540417, 12.1810183
EnBW, 48.7457664, 9.2085296
bike-energy Ladestation, 49.4948984, 10.7909629
Stadtwerke Bad Aibling, 47.8576937, 12.0037450
Stadtgemeinde Zell am See, 47.3231416, 12.7970035
Stadtgemeinde Zell am See, 47.3115904, 12.7967370
Stadtgemeinde Zell am See, 47.3291612, 12.8116007
E-Wald, 48.9984108, 12.8201115
Stadt Riedenburg, 48.9622171, 11.6832397
Turbina Energy AG, 48.0561358, 11.6105236
Energieteam sbw GmbH, 49.7581203, 9.9702557
Vorarlberger Kraftwerke AG, 47.4881722, 9.7368181
Wedeko GmbH - die Digital Signage Experten, 48.3285519, 9.8949486
Meusburger Georg GmbH  Co KG, 47.4525299, 9.7455935
Offsetdruckerei Schwarzach GmbH, 47.4406182, 9.7613085
Restaurant Bootshaus Sigmaringen, 48.0883278, 9.2096799
Gasthaus Mühle Dietfurt, 48.0785536, 9.1400692
Ladestation für Fahrräder an der Aussenfassade., 47.6747610, 9.0176658
Tourist-Information Oberstaufen, 47.5542337, 10.0206510
Tour de Suisse Rad AG, 47.6464689, 9.1852144
Radl-Stadl MM-Dickenreishausen, 47.9528182, 10.1670280
EDEKA Töging, 48.2620449, 12.5800882
Stadtwerke Uffenheim, 49.5458600, 10.2322817
Stadtwerke Röthenbach a. d. Pegnitz GmbH, 49.4873253, 11.2442038
Aueralm, 47.4101953, 12.9902070
Ladeverbund+, 49.3975272, 11.0180189
Hotel Restaurant Rhodannenberg AG, 47.0361817, 9.0049793
WOM Medien GmbH, 48.8498917, 12.9818577
Elektrizitätswerke der Ortsgemeinde Murg, 47.0929166, 9.2807303
has.to.be GmbH, 48.2565530, 12.5454486
Weiss GmbH Kompetent bei Holz, 47.2982363, 12.7892553
ARRI AG, 48.1531353, 11.5777298
Biomichl - Ihr Bio Supermarkt, 47.8410535, 11.1452280
Hecherhaus, 47.3211634, 11.7421718
Filzalm, 47.4629065, 12.2211854
Kreiswerke Main-Kinzig, 50.1645881, 9.0944970
Stadt Geretsried, 47.8742458, 11.4650150
Stadtwerke Bamberg, 49.8948089, 10.8887815
Stadtwerke Bamberg, 49.8961437, 10.8838892
Krimmler Tauernhaus, 47.1390806, 12.1910370
Schulen am See, 47.4885920, 9.6822765
Baumhaus der Biergarten, 49.5478403, 10.6622610
Gasthaus zum Adler Cafe Augenblicke, 48.0426581, 9.0165688
EnBW, 47.6952307, 10.0403478
Juget-Alpe, 47.5872932, 10.1551869
Stadtwerke München, 48.1555935, 11.4143155
Freizeitbad aquariUSH, 48.2682908, 11.5833767
Tourist- Information Weikersheim, 49.4808617, 9.8980692
Stadtwerke München, 48.1608645, 11.5804355
Kreiswerke Main-Kinzig, 50.2004444, 9.1987858
VWEW, 48.0478328, 10.4924733
VWEW, 48.0477969, 10.4925417
Bike Energy, 49.0346119, 11.4745625
Sylvester Sedlmeier, 49.0377403, 11.4524408
Ladestation Klostermaier, 47.9532932, 11.4377464
EnBW, 48.5784752, 9.8748954
Ovag, 50.5687266, 9.3455109
Stadtwerke Bad Hersfeld, 50.8683229, 9.7049547
Stadtwerke Bad Hersfeld, 50.8682341, 9.7061681
Gespa Energy, 50.8346074, 9.7235100
Stadtwerke München, 48.1169567, 11.5414735
Stadtwerke München, 48.1169200, 11.5414789
Stadtwerke Meiningen, 50.5720954, 10.4159492
Stadtwerke Meiningen, 50.5743942, 10.4138371
Stadtwerke Meiningen, 50.5925618, 10.4243513
da emobil GmbH, 47.2708929, 11.4281700
LEW, 48.1562102, 10.8362362
eBike Ladestation, 49.8968535, 12.0380855
eBike Ladestation, 48.1369011, 11.2109921
Salzburg AG, 47.3221084, 12.7986770
Salzburg AG, 47.3229481, 12.7975130
Rhönenergie Fulda, 50.5532945, 9.6789403
Rhönenergie Fulda, 50.5532370, 9.6788283
Kaufland, 49.5933047, 11.0262343
Stadtwerke Weiden, 49.6872231, 12.1634182
ENBW, 48.4911330, 9.3975992
Tesla, 48.0631158, 11.1983577
Bachschmied-Kaser, 47.7691485, 12.5707112
Energieversorgung Gera GmbH, 50.8850880, 12.1362808
N-Ergie, 49.7569279, 10.9765957
Stadtwerke Neuburg, 48.7276648, 11.1776558
SWM Stadtwerke München GmbH, 48.1610706, 11.4675749
SWM, 48.1831460, 11.6082000
SWM, 48.1831174, 11.6082885
SWM, 48.1723247, 11.5968097
SWM, 48.1491496, 11.5359765
SWM, 48.1491371, 11.5358478
SWU, 48.4223391, 9.9468612
SWU, 48.4223146, 9.9467907
Aldi Stromtankstelle, 49.2594314, 10.2418858
VLOTTE, 47.3514536, 9.8822890
VLOTTE, 47.3514124, 9.8821827
VLOTTE, 47.3514346, 9.8822387
Stadtwerke München, 48.0821439, 11.5061886
Stadtwerke München, 48.0958387, 11.5376883
Stadtwerke München, 48.1000551, 11.5396602
Stadtwerke München, 48.1127501, 11.5236630
Stadtwerke München, 48.1128062, 11.5236566
Stadtwerke München, 48.1202472, 11.5227707
Stadtwerke München, 48.1202493, 11.5231716
Stadtwerke München, 48.1106688, 11.5262444
Stadtwerke München, 48.1106195, 11.5262430
Stadtwerke München, 48.1173153, 11.5380684
Stadtwerke München, 48.1173806, 11.5380671
Stadtwerke München, 48.1179261, 11.5143442
Stadtwerke München, 48.1178703, 11.5143412
Stadtwerke München, 48.1091915, 11.4773969
Stadtwerke München, 48.1092848, 11.4773945
Stadtwerke München, 48.1175833, 11.4949793
Stadtwerke München, 48.1257431, 11.4773105
Stadtwerke München, 48.1257511, 11.4774343
Stadtwerke München, 48.1296479, 11.4784078
Stadtwerke München, 48.1516777, 11.5095773
Stadtwerke München, 48.1517046, 11.5096953
Stadtwerke München, 48.1529429, 11.5115862
Stadtwerke München, 48.1529393, 11.5117257
Stadtwerke München, 48.1375260, 11.5177793
Stadtwerke München, 48.1375269, 11.5178611
Stadtwerke München, 48.1315342, 11.5125344
Stadtwerke München, 48.1315625, 11.5126093
Stadtwerke München, 48.1269507, 11.5024091
Stadtwerke München, 48.1269542, 11.5023335
Stadtwerke München, 48.1311793, 11.4999002
Stadtwerke München, 48.1311504, 11.4998923
Stadtwerke München, 48.1322817, 11.4944431
Stadtwerke München, 48.1322693, 11.4945489
Stadtwerke München, 48.1425729, 11.4819981
Stadtwerke München, 48.1415334, 11.4862932
Stadtwerke München, 48.1488485, 11.4342234
Stadtwerke München, 48.1552674, 11.4275674
Stadtwerke München, 48.1464371, 11.4128674
Stadtwerke München, 48.1474977, 11.4195210
Stadtwerke München, 48.1429276, 11.4231968
Stadtwerke München, 48.1392003, 11.4109706
Stadtwerke München, 48.1843239, 11.5366712
Stadtwerke München, 48.1841496, 11.4963451
Stadtwerke München, 48.1841496, 11.4964222
Stadtwerke München, 48.1597594, 11.4457155
Stadtwerke München, 48.1597065, 11.4456406
Stadtwerke München, 48.1499300, 11.4715380
Stadtwerke München, 48.1498009, 11.4715287
Stadtwerke München, 48.1692160, 11.4646079
Stadtwerke München, 48.1691327, 11.4646027
Stadtwerke München, 48.1555945, 11.5126867
Stadtwerke München, 48.1556010, 11.5128453
Stadtwerke München, 48.1470054, 11.5025201
Stadtwerke München, 48.1469049, 11.5025023
Stadtwerke München, 48.1466104, 11.5182523
Stadtwerke München, 48.1466121, 11.5181849
Stadtwerke München, 48.1521739, 11.5606837
Stadtwerke München, 48.1521533, 11.5607763
Stadtwerke München, 48.1562948, 11.5604329
Stadtwerke München, 48.1489105, 11.5457867
Stadtwerke München, 48.1472288, 11.5434517
Stadtwerke München, 48.1472667, 11.5433760
Stadtwerke München, 48.1513026, 11.5449424
Stadtwerke München, 48.1541323, 11.5414223
Stadtwerke München, 48.1542323, 11.5413093
Stadtwerke München, 48.1569815, 11.5395268
Stadtwerke München, 48.1569563, 11.5394804
Stadtwerke München, 48.1598205, 11.5404039
Stadtwerke München, 48.1599036, 11.5403933
Stadtwerke München, 48.1615395, 11.5411769
Stadtwerke München, 48.1614737, 11.5412862
Stadtwerke München, 48.1617045, 11.5620624
Stadtwerke München, 48.1617993, 11.5620838
Stadtwerke München, 48.1672650, 11.5562668
Stadtwerke München, 48.1671854, 11.5562950
Stadtwerke München, 48.1824485, 11.5665400
Stadtwerke München, 48.1824416, 11.5663870
Stadtwerke München, 48.1830125, 11.5532398
Stadtwerke München, 48.2138707, 11.5398438
Stadtwerke München, 48.1807857, 11.5935804
Stadtwerke München, 48.1808258, 11.5934927
Stadtwerke München, 48.1869662, 11.5929906
Stadtwerke München, 48.1869525, 11.5779863
Stadtwerke München, 48.1820835, 11.5822851
Stadtwerke München, 48.1821443, 11.5821114
Stadtwerke München, 48.1666672, 11.5787568
Stadtwerke München, 48.1666377, 11.5788252
Stadtwerke München, 48.1729934, 11.5746946
Stadtwerke München, 48.1731365, 11.5746678
Stadtwerke München, 48.1735542, 11.5824368
Stadtwerke München, 48.1735631, 11.5825642
Stadtwerke München, 48.1659968, 11.5918932
Stadtwerke München, 48.1660621, 11.5919603
Stadtwerke München, 48.1631696, 11.5904436
Stadtwerke München, 48.1631699, 11.5865720
Stadtwerke München, 48.1635543, 11.5837450
Stadtwerke München, 48.1635634, 11.5836827
Stadtwerke München, 48.1607945, 11.5804273
Stadtwerke München, 48.1625452, 11.5761556
Stadtwerke München, 48.1625569, 11.5762918
Stadtwerke München, 48.1605341, 11.5719033
Stadtwerke München, 48.1605157, 11.5720323
Stadtwerke München, 48.1568143, 11.5676269
Stadtwerke München, 48.1568132, 11.5677593
Stadtwerke München, 48.1590912, 11.5759854
Stadtwerke München, 48.1590808, 11.5761057
Stadtwerke München, 48.1553678, 11.5886047
Stadtwerke München, 48.1552703, 11.5885651
Stadtwerke München, 48.1517855, 11.5794881
Stadtwerke München, 48.1507897, 11.5652330
Stadtwerke München, 48.1485334, 11.5655130
Stadtwerke München, 48.1421462, 11.5659715
Stadtwerke München, 48.1421388, 11.5660928
Stadtwerke München, 48.1420984, 11.5731560
Stadtwerke München, 48.1420785, 11.5731810
Stadtwerke München, 48.1430812, 11.5870382
Stadtwerke München, 48.1430229, 11.5869433
Stadtwerke München, 48.1393152, 11.5875209
Stadtwerke München, 48.1401429, 11.5935371
Stadtwerke München, 48.1400857, 11.5935001
Stadtwerke München, 48.1441032, 11.5930172
Stadtwerke München, 48.1441422, 11.5928676
Stadtwerke München, 48.1393564, 11.5282427
Stadtwerke München, 48.1392725, 11.5282670
Stadtwerke München, 48.1341643, 11.5322551
Stadtwerke München, 48.1342276, 11.5321691
Stadtwerke München, 48.1263291, 11.5668324
Stadtwerke München, 48.1261763, 11.5699761
Stadtwerke München, 48.1261075, 11.5700267
Stadtwerke München, 48.1252707, 11.5842335
Stadtwerke München, 48.1251977, 11.5841743
Stadtwerke München, 48.1285722, 11.5857127
Stadtwerke München, 48.1286178, 11.5857916
Stadtwerke München, 48.1320990, 11.5934253
Stadtwerke München, 48.1229597, 11.5756608
Stadtwerke München, 48.1230185, 11.5757564
Stadtwerke München, 48.1585632, 11.6426231
Stadtwerke München, 48.1393645, 11.6047685
Stadtwerke München, 48.1521199, 11.6180294
Stadtwerke München, 48.1603177, 11.6185541
Stadtwerke München, 48.1648940, 11.6292510
Stadtwerke München, 48.1724457, 11.6356003
Stadtwerke München, 48.1724237, 11.6356885
Stadtwerke München, 48.1312732, 11.6970268
Stadtwerke München, 48.1219393, 11.6010416
Stadtwerke München, 48.1215411, 11.6619956
Stadtwerke München, 48.1213926, 11.6715335
SWU, 48.3024939, 9.9797924
zev, 50.7231465, 12.4874494
LEW, 47.8081558, 10.8777393
LEW - DC Ladesäule, 47.7020887, 10.8619238
LEW, 48.4237221, 10.7189535
Direkt Holidays GmbH, 47.2469692, 12.1178330
Direkt Holidays GmbH, 47.2503386, 12.1239768
eins energie in sachsen, 50.8319521, 12.8738740
DAV Sektion Allgäu-Kempten, 47.7198777, 10.2898799
newmotion, 47.8449647, 12.1487744
Heidenheimer Brenzregion, 48.5848014, 10.2078899
Ladestation Schöffengrund, 50.6711171, 10.9748883
EnBW, 48.7710104, 9.1448021
Ovag, 50.6936704, 9.0549311
Tesla Destination Charger, 47.4153711, 11.2101161
Tesla, 47.1309337, 10.2671264
Tesla Supercharger, 47.1300948, 10.2692803
Aldi, 49.5223106, 11.0070957
SWM, 48.1603812, 11.5854335
SWM, 48.1603560, 11.5855839
Ahorn, 50.7126779, 10.7226612
EON_Netz, 48.8074994, 11.4702166
Stadtwerke Amberg, 49.5271493, 11.6241603
Stadtwerke Olching GmbH, 48.2107981, 11.3336862
Stadtwerke Olching GmbH, 48.2108148, 11.3337099
LEW, 48.4280486, 10.2964083
Stadt Schweinfurt, 50.0404993, 10.2402533
REWAG, 49.0178785, 12.1097191
N-ERGIE, 49.4389737, 11.0806238
ionity ABB, 47.0117077, 9.5125223
Ladeverbund+, 49.9451592, 11.5681884
fast E, 49.9578067, 11.6018085
Tesla, 47.3922676, 12.6373807
Restaurant Bootshaus Sigmaringen, 48.0880470, 9.2095484
Mc Donalds, 48.0878807, 11.5039681
BMW, 47.5257193, 10.8433001
TIWAG, 47.2143509, 10.7001476
TIWAG, 47.0110902, 10.2883501
Volksbank, Raiffeisenbank Dingolfing, 48.5461742, 12.5257326
Ovag, 50.3265722, 9.0100738
EnBW, 48.4987834, 10.0290826
NEW Solarenergie, 49.7159127, 12.1642631
Gemeinde Röttenbach, 49.6682433, 10.9262743
Gemeinde Röttenbach, 49.6679690, 10.9271862
Eins, 50.8375220, 12.8811878
NOC, 49.6748960, 12.1589358
Stadtwerk tauberfranken, 49.4900444, 9.7720603
EnBW, 49.4286033, 9.4238575
Wallbox, 47.9092645, 10.5753472
Stadtwerke Mosbach, 49.4169416, 9.2794065
Stadt Trochtelfingen, 48.2861446, 9.2151983
HPE GmbH, 48.5365841, 12.9475444
EnBW, 48.8518924, 10.4886499
EVAG, 50.9111135, 10.9138116
Stadt Bad Königshofen, 50.3024620, 10.4767432
EVF, 48.7006455, 9.6521980
EVF, 48.7007100, 9.6522167
EVF, 48.7006773, 9.6522118
TEAG, 50.9163792, 11.8602683
LEW, 48.2451502, 10.3667325
Rewag, 49.0303284, 12.1287285
Rewag, 49.0303284, 12.1286775
Rewag, 49.0304717, 12.1300803
WVV, 49.8564101, 9.9575226
Lidl, 49.4542311, 12.4105677
ÜZW, Markt Essenbach, 48.6121809, 12.2165460
Leutascher Hof, 47.3694259, 11.1628695
eins, 50.8208261, 12.9032757
netto, 49.9011386, 10.3419468
Überlandwerke Erding, 48.3445534, 12.1285989
Überlandwerke Erding, 48.3347156, 12.1410460
Landkreis Schweinfurt, 50.0416241, 10.2278396
Lechwerke AG, 48.1470636, 10.8057701
Ohra Energie Gmbh, 50.9518424, 10.3946455
Stadtwerke Bamberg, 49.9027951, 10.9066504
EGG Energieversorgung Gera, 50.8594081, 12.0761404
ZEAG Energie AG, 49.1549888, 9.2154640
Kaufland, 49.1382394, 9.0646662
Tesla, 49.7608130, 11.4104588
Kaufland, 49.1724287, 9.2218919
Überlandwerk Erding, 48.2947386, 11.8945148
Regional Werke Bamberg, 50.0314102, 10.9743059
N-ERGIE, 49.4317081, 11.0870820
Bayernwerk, 50.1984742, 9.9619045
Überlandwerke Erding GmbH, 48.3088693, 11.9064081
https://www.mainradweg.com/poi/fahrradgarage_kulmbach-15336/, 50.1088312, 11.4578030
Stadtwerke Bad Windsheim, 49.5008562, 10.4147936
Ladestation für Fahrräder, 48.9551718, 10.9105640
EnBw, 49.6068836, 9.4694450
EnBW, 48.6867849, 9.0134777
rwe, 52.4354492, 7.0748511
swb, 53.0795464, 8.8031324
e-laad.nl, 51.4198179, 5.2898466
e-laad, 51.9898608, 5.8172950
BEW, 51.1166588, 7.3976694
BEW, 51.1504431, 7.3412166
BEW, 51.1512141, 7.3436809
RWE, 51.4493275, 7.0088920
Stadtwerke Düsseldorf, 51.1529986, 6.8874581
EWE, 53.5765547, 8.2498410
eon Westfalen Weser, 51.7836134, 8.8217245
Monheimer Elektrizitäts- und Gasversorgung, 51.1036867, 6.8887852
Monheimer Elektrizitäts- und Gasversorgung, 51.1037299, 6.8878570
e-laad, 52.6527341, 5.0850474
Stadtwerke Hilden, 51.1672852, 6.9336228
E-laad, 51.5124257, 5.3955452
E-laad, 51.5065993, 5.4104701
Westfalen / RWE, 51.4683963, 7.2709404
Blum, 51.1810517, 6.8548152
EWR, 51.1519988, 7.2638323
RWE, 51.4626608, 6.9619302
RWE, 51.2369125, 6.8257810
Stadtwerke Duisburg, 51.4348034, 6.7693021
ev-charging, 52.0232949, 5.1440154
RWE, 52.2737855, 8.0555318
e-laad.nl, 52.0263532, 5.1392743
evd, 51.0931278, 6.8198962
Laadpunt electrische auto, 51.4279607, 5.4643299
E-Bike Ladestation, 51.2839206, 7.2914694
E-Bike Ladestation, 51.2885749, 7.3023564
E-Bike Ladestation, 51.2847398, 7.2923056
E-Bike Ladestation, 51.2843616, 7.2947476
E-Bike Ladestation, 51.2861323, 7.2986261
E-Bike Ladestation, 51.2848942, 7.2967821
E-Bike Ladestation, 51.2831663, 7.2887837
E-Bike Ladestation, 51.2847785, 7.2964066
E-Bike Ladestation, 51.2919966, 7.2998693
RWE, 52.0848640, 7.4802462
BEW, 51.8345604, 6.4617869
E-Bike Ladestation, 51.8147205, 6.4528641
Stadtwerke Bochum GmbH, 51.4814245, 7.2241759
Stadtwerke Bochum GmbH, 51.4814284, 7.2241428
Stadtwerke Emmerich, 51.8362774, 6.2480582
RWE, 51.8073853, 8.4329353
E-Bike-Ladestation, 51.9415480, 7.4417945
Stadtwerke Nettetal, 51.3113334, 6.2527474
Oplaadpunt auto (2x), 51.9736861, 5.3466859
Charger electric car, 52.1177050, 5.0387810
RWE, 51.5165943, 7.4572578
Stichting E-laad, 51.9163696, 5.8447525
RWE, 51.2200245, 6.8180694
Renault, 51.2202201, 6.8182314
BMWi, 51.7295876, 8.7640811
Mennekes, 51.4590876, 7.0378703
EVO, 51.5157742, 6.8512053
E-Tankstelle Hofnagel+Bade GmbH, 51.3819325, 7.5106616
Mu Cafe, 51.8635341, 6.2803785
EWE, 53.2319224, 7.4590680
Stadtwerke Gmhütte, 52.2057617, 8.0665943
RWE, 51.5828217, 7.2123398
SWB, 53.0917758, 8.7724081
Tesla Motors Inc., 52.3625391, 7.2686097
Tesla Motors Inc., 51.5702560, 7.6751506
RWE, 51.6567680, 6.9472715
RWE, 51.6702310, 6.9691946
RWE, 51.6586703, 6.9662371
SWB, 53.0534272, 8.7858812
Avacon, 52.8017247, 8.9741258
RWE, 51.4586365, 7.0589519
evd, 51.0998164, 6.8173284
Volksbank Schlangen, 51.8088208, 8.8438526
Stadtwerke Düsseldorf, 51.1938440, 6.8129154
EWR GmbH, 51.1925659, 7.2569243
RWE, 51.9266981, 7.8465772
Stadtwerke Düsseldorf, 51.2256870, 6.7706664
E-Bike Ladestation, 51.7052933, 8.7222664
VW Wicke, 51.4228975, 7.1644785
Elektrizitätsversorgung Werther GmbH, 52.0487404, 8.4157563
Emscher Lippe Energie GmbH, 51.5731123, 6.9709593
Stadtwerke Unna, 51.5383480, 7.6936109
RWE, 51.6551546, 6.6275145
Standwerke Wesel, 51.6568660, 6.6229177
Stadtwerke Wesel, 51.6575987, 6.6166231
MBO Utrecht, 52.0642752, 5.1008553
RWE, 51.6749039, 6.6267643
Café Kälberstall, 51.3925792, 6.3254746
EWE, 53.1113533, 8.2090800
Stadtwerke Wesel, 51.6565305, 6.6119411
Fahrradstation Gleis 31, 51.6570946, 6.6262941
Terberg Telecom, 52.0173770, 5.0529473
Terberg Telecom, 52.0173881, 5.0528985
Terberg Telecom, 52.0167551, 5.0525840
Terberg Telecom, 52.0167589, 5.0525980
Terberg Telecom, 52.0167673, 5.0525731
Terberg Telecom, 52.0167723, 5.0525876
RWE, 51.7680630, 6.8382203
RWE, 51.6667260, 6.6092484
Stadtwerke Wesel, 51.6595921, 6.6112771
Stadt Bersenbrück, 52.5552404, 7.9471303
RWE, 51.7880486, 6.5437902
Green Flux, 53.3838309, 5.2836319
Green Flux, 53.3638197, 5.2156186
Green Flux, 53.3616090, 5.2175166
Green Flux, 53.3968574, 5.3432639
Green Flux, 53.3888480, 5.3034648
Green Flux, 53.3755240, 5.2766743
RWE, 51.6003571, 8.8029997
Ecotap, 51.1926796, 5.7215287
innogy, 51.5095733, 7.2552804
Sparta ION, 53.4073897, 6.2007355
STOAG, 51.5109792, 6.8447686
STOAG, 51.5160020, 6.8424839
RWE, 51.6211756, 8.8871874
VW Wicke, 51.4229408, 7.1649790
VW Wicke, 51.4229558, 7.1650162
Stadtwerke Düsseldorf, 51.2176874, 6.7827363
Stadtwerke Düsseldorf, 51.2180413, 6.7823688
BEW, 51.8340595, 6.6162666
BEW, 51.8345902, 6.6161031
EMiLippe, 51.9980983, 8.5753185
Die Brücke gGmbH, 52.4240868, 7.9738461
Volksbank Beckum Lippstadt, 51.7541385, 8.0391016
Ladestation Marktplatz, 52.0063780, 8.4168880
moBiel GmbH, 52.0053393, 8.5594177
E-Bike, 51.7033314, 6.4162182
De Uitspanning, 51.8564944, 5.0524517
Taveerne, 51.8769454, 5.1202884
Stadtwerke Hamm GmbH Verkehr, 51.6815689, 7.8434376
RWE, 51.8973442, 8.3549551
Fietsaccu oplaadpunt, 53.2440302, 5.6439719
LGI de Hunxe, 51.6326965, 6.6923216
Stadtwerke Hamm GmbH Verkehr, 51.6835062, 7.8835392
EWE, 53.5018860, 7.0916788
allego, 53.2330815, 6.5598997
Opel Rüschkamp, 51.6557800, 7.6275122
RWE, 52.5293668, 8.3098814
RWE, 51.5481335, 7.3809345
RWE, 51.4887477, 7.0625134
Lidl, 52.9450499, 5.9362937
EWE, 52.8520000, 7.6767482
Skoda, 51.4867474, 7.1926316
RWE, 51.8341392, 6.4641354
Chargepoint, 52.1973075, 5.9450525
RWE eMobility, 51.4994472, 7.4733127
RWE eMobility, 51.4951596, 7.2845316
Ruhrpark Bochum, 51.4956779, 7.2773170
Renault Boden, 51.4717266, 7.0528410
Umspannwerk Recklinghausen, 51.5611402, 7.2091173
BEW, 51.1183983, 7.3889684
Tesla Motors Inc., 52.6576813, 8.1692716
Freizeitbad Eau Le, 52.0248203, 8.9119789
innogy eMobility Station, 52.2892546, 8.5450134
EWE VERTRIEB GmbH, 52.7877740, 8.4306318
Stadtwerke Arnsberg, 51.4400697, 7.9718034
ELE, 51.5242003, 6.9259521
Stadtwerke Düsseldorf, 51.2156060, 6.7620839
Innogy, 51.6616491, 6.4521094
Restaurant Willicher Hof, 51.2680607, 6.5353621
Reitstall Charlottenhof, 51.2703163, 6.5596160
Gästehaus Räck, 51.2673825, 6.5541544
GILDEMEISTER Energy Solutions, 51.9280997, 8.5980745
GILDEMEISTER Energy Solutions, 51.9311935, 8.5961945
GILDEMEISTER Energy Solutions, 51.9311241, 8.5957793
ATP, 53.0467457, 7.5117345
Stadtwerke EVB Huntetal, 52.5451090, 8.5966757
Stadtwerke Düsseldorf, 51.2454296, 6.7694346
Stadtwerke Düsseldorf, 51.2181168, 6.7623869
Haus Villigst, 51.4393429, 7.5954063
EWE, 53.1743850, 8.0598537
Fahrrad Ladestation, 52.1081503, 8.1005447
Sparkasse, 51.4046737, 6.8750573
EWE, 53.3936362, 8.0136125
swb, 53.0831178, 8.8121282
swb, 53.0786055, 8.8094848
swb, 53.0824927, 8.7868118
swb, 53.0765374, 8.8444595
Stadtwerke Iserlohn - Heimatversorger, 51.3637239, 7.6183336
Stadtwerke Iserlohn - Heimatversorger, 51.3729936, 7.6912715
Stadtwerke Iserlohn - Heimatversorger, 51.3730037, 7.6912381
Stadtwerke Iserlohn - Heimatversorger, 51.3782302, 7.6945797
Stadtwerke Iserlohn - Heimatversorger, 51.3782407, 7.6945629
Stadtwerke Iserlohn - Heimatversorger, 51.3783938, 7.6942760
Stadtwerke Iserlohn - Heimatversorger, 51.3784048, 7.6942853
Stadtwerke Iserlohn - Heimatversorger, 51.3788823, 7.6945725
Stadtwerke Iserlohn - Heimatversorger, 51.3788922, 7.6945356
Stadtwerke Iserlohn - Heimatversorger, 51.3788966, 7.6945163
Stadtwerke Iserlohn - Heimatversorger, 51.3789075, 7.6944785
Move About GmbH, 53.0849034, 8.8794653
EVBOX, 53.2368099, 6.5197055
EVBOX, 53.2368456, 6.5194977
EVBOX, 53.2368323, 6.5195698
EVBOX, 53.2368228, 6.5196459
EVBOX, 53.2138096, 6.6152984
EVBOX, 53.2138339, 6.6153650
